row_index,tag_name,persons,has_person
29430,public_health,"Dan Diamond, Robert Kennedy, John Kennedy, Donald Trump, Kamala Harris, Sri Lankan, Ban Moon, Christiana Fief, Johann Rockstrom, Azerbaijan, Justin Rowlett, Ali",1
29431,public_health,"Jim Fredericks, Jorge Parada",1
29432,public_health,"Lynn Davis, Implementing Basecamp, Jesse Hayman, Greenspace, Joanne Stayner",1
29433,health_campaign,Robert Koch,1
29434,public_health,"Nirav Shah, Demetre Daskalakis, Eric Deeble",1
29435,public_health,,0
29436,public_health,"James, Hubble Constant, Einstein, Lensing Results",1
29437,public_health,"David Bass, Javonte Mulkey, Sarah Nosal",1
29438,public_health,"Panagiota Kitsantas, Charles Hennekens",1
29439,public_health,"Simon Lowry, Richard Lindahl",1
29440,public_health,"Gabriela Paz-Bailey, Albert Ko, Gonzalo Vazquez-Prokopec, Pien Huang, Pien, Ari",1
29441,public_health,"Cline Gounder, Sheona Scales, Dementia",1
29442,public_health,"Tamar Antin, Rachelle Annechino, Donald Trump",1
29443,public_health,"Emma, Mansoor Safder",1
29444,public_health,"Ben Meggs, Bill, Jonathan Miller",1
29445,public_health,"Donald Trump, Joe Biden, Wilk",1
29446,public_health,"Burgaya-subirana, Joan Vilatorrada, Jordi I, Joan De, Supplement, Awad S, Jordi Gol, Epidemiol Rec, Lasheras Carbajo, Md. Cobertura, Smith, G., Fouchier, Peiris, Shaw, Webster, Nat, Vigilancia De, Respiratoria Aguda, Primaria, Gripe, X., Y., O'brien, Byass, Abbas, Q., Ali, Lancet Glob, Hou, Z., Guo, J., Fang, Lm. De, Catalina, L., Breck, Routine Childhood, Barrabeig",1
29447,public_health,"Katja Zmitek, Consume, Bioimpedance Spectroscopy",1
29448,public_health,"Karl, Fred Meyer, Lam, William, Carl",1
29449,public_health,"Aron Szpisjak, Bogi Eliasen, Thorkil Kristensen",1
29450,public_health,"Tedros Ghebreyesus, Tedros, Michael Ryan, Maria Kerkhove, John Zarocostas",1
29451,public_health,"Courtesy, Maid, King, David Hogg, Musaafer, Wonder Brewery, Michael Jackson, The Pop, Hasan Minhaj, Patriot Act, Group Acorde, Shawanna Rivon, Meet Appleseed, Maid Park, Raydon Pedigo, Concert, Elise Goldsberry, Tony Award, Angelica Schuyler, Hamilton, Bridal Show, Blackwood Market, Jayson Tatum, Jaylen Brown, Justin Jerkins",1
29452,public_health,Joe Biden,1
29453,public_health,"Eric Nost, Alejandro Paz",1
29454,public_health,"Kiowa, Stevens, Rogers, Scott Weaver, Laura Ungar",1
29455,health_campaign,"Nevin Al-Jidyan, Jeremy Konyndyk, Joe Biden, Jonathan Crickx, Jeffrey Goldhagen, Paul Spiegel, John Kahler",1
29456,public_health,"Will Stone, Twitter Email, Robert Kennedy, Donald Trump, Rob Davidson, Jay Richards, Jeffrey Flier, Ross Brownson",1
29457,public_health,"Vivek Murthy, Galentine, David Sbarra, Jeremy Nobel, Kelli Miller",1
29458,public_health,"John Q, James Kearns, Nick Cassavetes, John Archibald, Michael, Daniel Smith, John, Denise, Rebecca Payne, Anne Heche, Raymond Turner, James Woods, Gus Monroe, Ray Liotta, Frank Grimes, Robert Duvall, Miy, Juli Yea, Gerealyou Innocent, Litena Gris, Yove, Lo, Don, Peng, Ye, John Police, Cef Mroe, Lieunant You, Mbackfrank, Wh Beuse, Nody, Hardo Knowwhat, Gu, Doou Wt, Th Er, Cheeng Alrit, Anyby Ithere, Steno",1
29459,public_health,"Wendy Kapsak, Milton Stokes, Reinhardt Kapsak, Jenny Phillips",1
29460,public_health,"Petersburg Progress-Index, Hopewell, Andrews, Bertha Morgan, Happenings Annual, Parks, Alton Hart, Harry Elementary, Ashleigh, Kelly Davis",1
29461,public_health,"Wilma Wooten, Ruffin Road",1
29462,public_health,"Robert Kennedy, Sayer Ji, Kyle Jones, Robert, Del, Robbie Jenkins",1
29463,public_health,"St. Dupont, Manolito Simonet, Ivan Valiente, Vitier, Niurka, Llanes, Laritza Bacallao, Alisabeth Santiaguera, Max, Philip Ramos, Aaron Ignacio, Mohammed Mohebi, Habanos, Julieta, Hoyo Monterrey",1
29464,public_health,"Spencer Cox, Brett Kessler, Robert Kennedy, Donald Trump",1
29465,public_health,"Jennings, Joseph Mccullough",1
29466,public_health,"James, Scott Gordon, Molly",1
29467,public_health,"Badael, Tolga Sezer, Christopher Russell, Konstantinos Farsalinos, Mohammad Yaman, Abdulrahman Al-Qudhib, Salman Al-Khataf, Sara Al-Rashoud",1
29468,public_health,,0
29469,public_health,,0
29470,public_health,"Humacyte Results, Mohamad Hussain, Joyce Allaire",1
29471,public_health,"Gayle King, Tony Dokoupil, Shiksha Mahtani, Tom Buchanan, Jill, Allen, Aaron",1
29472,public_health,"Showing Events, P Lt, Gregg Stone, Neal Eigler, Elliot Fox",1
29473,public_health,"Harvey Weinstein, David Daniel, Leslie Odom, Hamilton, Aaron, Sleepless, Joaquin, Allison Janney, Anna Kendrick, Blake Lively",1
29474,world_health_leadership,Jayde Andrews,1
29475,public_health,Sarah Nosal,1
29476,public_health,"Jump, Winnie Byanyima, Donald Trump",1
29477,public_health,Brenda Buglione,1
29478,public_health,"Multinomial, Urine, Uph, Jung, Goldfarb, Kidney Int, Hamm, Rahman, Leonard, Miller, E., Jaar, J. Dis, Y., Evan, Ap. Hypercalciuria, Nat, Nephrol, Sakhaee, Parks, Taylor, S., Ohmoto, Hsieh, Tsutsumi, Z., Moriwaki, Vivaldi-oliver, J., Cm. Insulin, Oncol, Hematol, Razi Inst, X., Qin, De Vera-Gonzalez, De Armas-Rillo, L., Arthritis Res, Ed., Lee, Kim, Ann, Occup, Environ, Endocrinol, Lm. Metabolic",1
29479,public_health,Heather Morrison,1
29480,public_health,Susan Monarez,1
29481,public_health,,0
29482,public_health,"Dallam, Garza, Lynn, Terry",1
29483,public_health,"Resolve, Tom Frieden, Amanda Mcclelland",1
29484,public_health,"Carrie Preston, Elsbeth, Tony, Gayle, Nat, Kirby, Sam, Sam Lauren, Robert Hale",1
29485,health_campaign,"Stephane Dujarric, Gilles Michaud",1
29486,public_health,,0
29487,public_health,"Boulder, Justin Schwartz, Andrew Mayock, Chris Ewing",1
29488,public_health,"Taylor Swift, Kim Kardashian, Kanye West, Uma Thurman, Samuel L., Kanye, Taylor, Kim, Kourtney Kardashian, Kim West, Cassandra, Taylor Swift', Kim Swift, Instyle, Anna Kaplan",1
29489,public_health,"Paul Terry, Jessica Grossmeier, Nico Pronk, Jessica, Paul, Humanitarian Award",1
29490,public_health,"Summer, Surpas, Robert Kennedy, Chuck, Chuck Sivertsen, Jason Stathem, Jeff Bridges",1
29491,public_health,"Kim Serpa, Monica Martinez, Manu Koenig, De Serpa, Emily Chung, Tara Leonard, Sam Loforti, Dave Stackhouse",1
29492,public_health,"Robert Kennedy, Patty Murray, Darling, Mario Darlene, Elon Musk, Brett Bair, Thorson, Darlene Superville, Mario Parker, Donald Trump, Lisa Davis",1
29493,public_health,"Sinai, Abu Formation, Himayer, El Sahu, Th, Feo, Abdel Monem, Mira, Mill, Sarabit El-Khadim, Magharet Miah, Alshami, Sarabit Formation, Omara, Schultz, Marl Member, Wadi Sahu, Magharet, Si, Ca, Fe, La, Sm, Gd, Zircon, Ra, Himayer I., Himayer Ii, El Ii, Radium, Ba, Pb, Saad Studies, Radium Activity, Absorbed Rate, Lu",1
29494,public_health,"Franca Johnson, Glass, Fred Smith, Thek, Sean Anderson, Kramer, Jim Casullo, Tom Gaddy, Veronika, Donald Trump",1
29495,public_health,"Sarah Smith-Simpson, Banana Blueberry",1
29496,public_health,Charles Gardner,1
29497,public_health,"Musa Ismaila, Jega, Aliero, Sokoto, Camillus Eboh, Writing, Elisha Bala-Gbogbo, Christina Fincher",1
29498,public_health,"Mark-paul, O'meara",1
29499,public_health,"Justin K., Donald Trump, Torn Small, Joe Biden, Robert Kennedy, K. News, Square, Beth Lim, Bethel, Benjamin Netanyahu, De Delekt, Amsterdam Ajax, Maccabi Aviv",1
29500,public_health,"Andrew Mertens, John Colford, Alan Hubbard, Mark Laan, Jeremy Coyle, Wilson Cai, Anna Nguyen, Nolan Pokpongkiat, Stephanie Djajadi, Anmol Seth, Wendy Jilek, Esther Jung, Esther Chung, Sonali Rosete, Haodong Li, Chan Biohub, Davis, Kenneth Brown, Keith Jr, Lee Fune, Benjamin Arnold, Linda Adair, Abu Faruque, Rashidul Haque, Najeeha Iqbal, Najeeb Rahman, Kamran Sadiq, Fayaz Umrani, John Bangladesh, Saijuddin Shaikh, Oswaldo Cruz, Mauricio Barreto, Obong Bessong, Kishan Bhan, Zulfiqar Bhutta, Robert Black, William Checkley, Robert Humphrey, Nanette Lee, Reynaldo Stein, Jean Crabtree, Christopher Duggan, Caroline Fall, Quirino, Aldo Lima, Eric Houpt, Margaret Kosek, William Petri, Jacob John, Venkata Mohan, Prasanna Sarkar, Sushil Matthew, Michael Kramer, Seungmi Yang, Zomba, Kenneth Maleta, Nepal Manandhar, Sophie Moore, Banjul, Andrew Bakary, Robert Ntozini, Asad Ali, Hasmot Ali, Rajiv Bahl, Nita Bhandari, Santosh Bhargava, Kathryn Dewey, Robert Gilman, Richard Guerrant, Jean Humphrey, Elizabeth Yakes, Sushil John, Mustafa Mahfuz, Dharma Manandhar, Karim Manji, Reynaldo Martorell, Estomih Mduma, Mzwakhe Nyathi, Maribel Paredes, Prasanna Premkumar, Andrew Prentice, Harshpal Sachdev, Rajiv Sarkar, Naomi Saville, Bhim Shrestha, Alberto Soares, Bakary Sonko, Sana Syed, Honorine Ward, Keith West",1
29501,public_health,"Herpes Simplex, Famciclovir, Herpes Virus, Oliver Guirdham",1
29502,public_health,"Inner Beach, La. Waterkeeper, Michael Quill, Monica Pier, The Oz",1
29503,public_health,"Rachel Meadows, Paskett, Kaye, Socio-demographic",1
29504,public_health,"Dudley, Webster, Douglas, Ashley Randle, Jade A",1
29505,public_health,"Julie Morrison, Anna Moeller, Camille Lilly, Laura Fine, Kelly Cassidy, Karina Villa, Cristina Castro, Laura Ellman, Tony Mccombie, Sameer Vohra, Jb Pritzker",1
29506,public_health,,0
29507,public_health,"Trichinella, Benjamin Rosenthal",1
29508,public_health,"Ken, Ted, Manio, Van Rose, Ryan, Candice Mccollum, Rufus Williams, Bob",1
29509,public_health,"Sabin, Kelly Warfield, Amy Finan, Kelly",1
29510,public_health,,0
29511,public_health,Healthy Canadians,1
29512,public_health,"Wes Stubblefield, Samanger Purcell-Matthew",1
29513,public_health,,0
29514,public_health,"Patricia, Patsy, Kathleen Harriman, Stinchfield, Diana Olson",1
29515,public_health,"Apurva Chandra, Cowin, Aradhana Patnaik, Arindam Bagchi, Saima Wazed",1
29516,public_health,"Michael Kitlica, Jerry Roberts, Pat Boyle, Keith Lammersen, Lang Lasalle",1
29517,public_health,"Vincent Becker, Global Fund, Michael Charles, Russell Rabichev, Gurgu Cphone",1
29518,public_health,"Nexstar, William Moss",1
29519,public_health,"Summer Bt, Savannah Mar, Jenny Logano, Lock Cello, Melissa, Brian Warner, Kevin, Eric Henson, Andrea",1
29520,public_health,"Eric Sorensen, Eric Jeff, Mark Hollande, Doug Ford, Eric Sorenson, Eric, Vanessa",1
29521,public_health,"Lead, Aaron By-Nc-Nd",1
29522,public_health,"George, Jimmy La, Joyce, Berg, Bowden, Limerick, Dan, Linda Bean, Cutler",1
29523,public_health,"Malaria Initiative, Donald, Donald Trump, Lutz Hegemann, Chagas, Jennifer Rigby, David Evans",1
29524,public_health,"Del Bigtree, Alex Clark, Sayer Ji, Joe Young, Mccarthy Fox",1
29525,public_health,,0
29526,public_health,"Michael Beach, Waterborne, Environmental Diseases, Anne Schuchat, Emily Hilliard",1
29527,public_health,"Washin, Donald Trump, Yongsan, Yun, India Ackerson, Sue Dobson, Sue, Buff",1
29528,public_health,"Judy Amabile, Montana, Rose Pugliese, Jake Williams, Chris Hansen, Rachel Holland, Ruthie Barko, Jared Polis, Shelby Wieman",1
29529,public_health,,0
29530,public_health,Timothy Brewer,1
29531,health_campaign,Dawn O'connell,1
29532,public_health,"Russell, Skyview, Lisa Fletcher",1
29533,public_health,"Katie Tobin, Joe Biden, Katie, Jake Sullivan, Donald Trump, Liz Sherwood-Randall, Greg Abbott, Joaquin Castro",1
29534,public_health,"Megan Lane-Fall, Lindsey Martin, Cabrera Ki, Curran Gm, Marla Broadfoot",1
29535,public_health,"Sandy West, Joe Biden, Steve Via, Roya Alkafaji, Ronnie Levin, Carolyn Berndt, Megan Spence, Eric Koch, Eric Holcomb, Erik Olson, Tom Neltner",1
29536,world_health_leadership,William Feb,1
29537,public_health,"Kate O'brien, Albert Sabin, Gold Medal, Livancliff Mbianke, Albert Medal, Katherine O'brien, O'brien, Amy Finan, The Medal",1
29538,public_health,Boar’s Head,1
29539,health_campaign,"Samer Mansour, Zsofia Kandrot",1
29540,health_campaign,"Agartala, Tripura, Manik Saha, Proud, J. Nadda, Nikshay Mitras",1
29541,public_health,"Pete Hex, Michelle Martin, Emmanuel, Korva Coleman, Maria Aspen, Brian Thompson, Jessica Tisch, Paul Atkins, Jared Eichman, Dan Driskel, Quil Lawrence, Jd Driscoll, Jd Vance, Michel Ya, Emmanuel Macron, Barn, Mackall, Eleanor Beardsley, Marshall Terry, Rusty Jacobs",1
29542,public_health,"Casey Dalrymple, Bill, Donald Trump, Jr., Robert Kennedy",1
29543,public_health,"Mary Kelly, Juana Summers, Donald Trump, Matt Gates, Ryan Lucas, Ryan, Sara, Joe Leopard, Paypal, Alex Fifer, Joe Biden, Pifer, Deirdre Walsh, Mike Johnson, Nathan Rott",1
29544,public_health,"Fox Weather, Alina Herrmann, Chris Dargan, Lance Wood, Tony Machacha, Reid Wolcott, Alan Harris",1
29545,public_health,"Damien Mcdevitt, Aspen Neuroscience, Machine Learning, Kim Raineri, Jeanne Loring, Emeritus, Andres Bratt-Leal",1
29546,public_health,"Kennedy Downplayed, Gu, Bobby Kennedy",1
29547,public_health,"Asha Kissoon, Speaker",1
29548,public_health,"Kathy Hochul, James Mcdonald, Parks, Historic Preservation, Randy Simons, Sean Mahar, App, Android",1
29549,public_health,"Karen Myles, Sonia, James Cummings, James, Mark Pestrella, Shawna Dawson-Beer, Marcus Beer, Charlotte Dewaele, Adam Jaret",1
29550,public_health,"Sharpe, Robert Secretary, Robert Kenndy, Robert Kennedy, Lindsay Creed",1
29551,public_health,"Bird Spread, Robert Kennedy, Bing, Snapchat, Yahoo",1
29552,health_campaign,"Skok Lungpa, Shakti, Foreign Node, Bonhomie",1
29553,public_health,"Kampire Ht, Bonaventure M, Soumyadeep Bhaumik, Appendix, Mambas, Bias, Worldbank, Taylor, Appendix Download",1
29554,public_health,"Judy Monroe, Lillie Head, Christopher Koller, Mandy Cohen, Julie Morita",1
29555,public_health,"Martin Mccary, Robert Junior, Robert Kennedy, Jennifer Anderson, Color, Shin, Jennifer, Lou",1
29556,public_health,"Manufacturer, Jillian Davis, Michelle Jamison",1
29557,public_health,"Anne Milgram, Joseph Palamar, Emma Bowman, Martin Kaste",1
29558,public_health,"Lucy Wilson, Johnny Olszewski, Laura Scott",1
29559,public_health,"George Wendt, Bernadette Birkett, Joe, Daniel, Uncle George, Jason Sudeikis, Ted Lasso, Ted Danson, John Ratzenberger, Kirstie Long, Sam Malone, Georgie, Bernadette",1
29560,public_health,"George Floyd, Chivas Whipple",1
29561,public_health,"Kamala Harris, Joe Biden, Donald Trump, Alex Patel, Michelle Fransen, James Donato, Neil Armstrong",1
29562,public_health,,0
29563,public_health,"Heather Moore, Joe Biden",1
29564,public_health,"Emily Terlizzi, Benjamin Zablotsky, Vivek Murthy",1
29565,public_health,"Olusimbo Ige, Greg Abbott, Alex Normington, Annie Gomberg, Sophia Tareen, Mike Stobbe",1
29566,public_health,"Evan Berland, Victor Rouault, Timothy Gilbert, Kudsk Larsen, Nathalie Pham, Yun Li",1
29567,public_health,"Susan Marsh, Gail Contact",1
29568,public_health,"Tariq Tarey, Matt Scantland, Tracy Cloud, James O'brien, Tariq",1
29569,public_health,"Carlos, Annette, Heidi Vera",1
29570,public_health,"Nancy, Johnson, Jim Justice, Lee Zel-Din, Vance, Huntington, Tim Irr",1
29571,public_health,"Bronny James, James, Lebron James, Lebron, Savannah, Zuri, Gloria James, Bronny, Anthony Davis, D’angelo Russell, Rob Pelinka, Jalen Milroe, Garrett Nussmeier, Tony Todd, Jeffrey Goldberg, Judith Jamison, Alvin Ailey, Christopher Zunner, Haul, Swarovski, Alpine, Brienz, Rock Debris, Queen Camilla, King Iii, Albert Hall, Charles, Kate",1
29572,public_health,"Begin, Randy Brenner, Omadacycline",1
29573,public_health,"Mohamed Abdel-Sadiq, Ghada Abdel-Bari, Ghada, Geralddine Ahmed, Dean",1
29574,public_health,"Herpes Simplex, Statistician Blinding, Buyukkayaci N, Vural Care, Tarabulsy G, Pierce Cortisol, Acta Paediatr, Bodet Lm, Danielo M, Roze Jc, Upadhyay V, Rana Bb, Joshi Jm, Mk, Nimbalkar Sm, Patel, Bonillo A, Galera Martinez, Parron Effects, Int J, Akkoyun S, Soylu Effect",1
29575,public_health,"Kidney Death, Kidney Donor, Allan Massie, Dorry Segev, Macey Levan, Jd, Jennifer Motter, Jon Snyder, Shira Polan",1
29576,public_health,Ronda Dean,1
29577,public_health,"Tony Fauci, Rand Paul, Gg Gronau",1
29578,public_health,"Greg Abbott, Amy, Michael, Sam, Julie Julia, Debris, Gail",1
29579,public_health,"Kias, Bill Robins, Ralph Bailey, Sala, Damon Culbertson, Levi, Utama",1
29580,public_health,Heather Meyer,1
29581,public_health,,0
29582,public_health,"James Gamble, Disease X, Jon",1
29583,public_health,Fishers Lane,1
29584,public_health,"Bill Quinn, Viola Davis, Bill Qui, James Harris, Barbara Lebaron, Mike Samual",1
29585,public_health,"Aberman, Lyle, Donald Trump, Health Check, Andrew Green, George Bush, Jack Bonang",1
29586,public_health,"Sabrina Ionescu, Kamala Harris, Alissa Thomas, Ben Junior, Tires Haliburton, Bobby Seal, Sean Combs, Janice Combs, Cassie Ventura",1
29587,public_health,,0
29588,public_health,"Taika Waititi, Jimmy Yang, Lori Bergamotto, George, Robert Kennedy, Matt Gutman, Matt, George Gascon, Lyle, Nathan Hochman, Jones",1
29589,public_health,"Attendance, Retention, Millet, Mark Manary, Peter Kidd, Jimle, Zakpalsi Issawiya, Millet Flour, Millet Rice, Maximum",1
29590,world_health_leadership,,0
29591,public_health,"Robert Kennedy, Bush, Obama, Parekh, Robert Hopkins, Lori Freeman",1
29592,public_health,"Fox, Jeremy, Brett, Greeley Platteville",1
29593,health_campaign,"Joe Biden, Alex Heger, Alex Hager, Breanna Taylor, Nora Ram, The S, Donald Trump, Kamala Harris, Scott Detro, Bill Curtis, Dabakre, Peter Sagel, Brian Alvarez, Peter, Meghan Kane, Megan, Brian Babylon, Luke",1
29594,public_health,"Christian Lindmeier, Tedros Ghebreyesus, Nasser",1
29595,public_health,"Kelly Brisard, Philip Wang, Kylee Brusard, Mardi Gras, Jack Npr, Jeremy Hobson, Neil Tyson, Jane, Jeremy, Merlin, Starry Messenger",1
29596,public_health,"Fiona King, Elizabeth Larkins, Stroller Strut, Sabrina",1
29597,world_health_leadership,Sanjay Gupta,1
29598,public_health,"Wynton Marsalis, Kate Hudson, Jon Lapook, Oscar, Moo Deng, Moo, Jon",1
29599,public_health,"Francesco Sari, Lisa, Francisco Farsi",1
29600,public_health,"Motsuthung Patton, Manyau Phom, Vizokholo",1
29601,public_health,Nancy,1
29602,public_health,"De, Maternelle",1
29603,public_health,"Stephen Smith, Sandy Road, Alex Murdaugh, Paul, Maggie Murdaugh, Assault, Donald Trump, Jon Ossoff",1
29604,public_health,"Jessi Mitchell, Gene Hackman, Betsy Arakawa, Jonathan Vigliotti, Gene, Down, Jonathan, Tom Hanson, Kimberly Sullivan, Kim",1
29605,public_health,"Justin Sullivan, Nada Hassanein, Meghan Davis, Amesh Adalja",1
29606,public_health,"Clinton, Krispy Doughnuts, Krispy Kreme, Joe, Easy Prep, Easy Cook, Easy Clean",1
29607,public_health,,0
29608,public_health,"Robert Kennedy, Arthur Allen",1
29609,public_health,"Hamilton, David Goldman, Donald Trump",1
29610,public_health,"Brayton Llp, Fazio Et, Environ, Jenny Houlroyd, Jane Fazio, Fazio Jc, Gandhi Sa, Al., Jama Med, Rose C, Mmwr Morb, Jama Med., Dashboard, Cavalin C, Hesa Mag, Semantha Norris, Adele Ferguson, Angus Thompson",1
29611,public_health,"Vivek Murthy, Susan Walsh, Mursi, Joe Biden, Barack Obama, Donald Trump, Bill Priano, Deborah Prothro-Stith, Russell Rabichev, Gurgu Cphone",1
29612,public_health,,0
29613,public_health,,0
29614,public_health,"Joe Biden, Michal Freedhoff, Peggy Shepard, Philip Landrigan, Emmanuel Macron, Samuel Jackson",1
29615,public_health,"Jacqui Irwin, Larry Fink, Cid Tesoro, Gavin Newsom, Robert Rezende, Tara Fitzgerald, Doug Stewart, Woolsey, John Gittelsohn.",1
29616,public_health,"Gavin Newsom, Ann Oliva, Grants Pass, Sonia Sotomayor",1
29617,world_health_leadership,Velvet Mangan,1
29618,public_health,"Jeremy Farrar, Richard Webby, Brenda Goodman",1
29619,public_health,Luciana Ferreira,1
29620,public_health,"Weather, Paul Tonko, Clouds, Mark Poloncarz, Donald, Preventing, Letitia James",1
